,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour,holiday,Weekend
8393,5,2020-06-10 17:00:00,2727.648,26.5,3.2,64.0,0.0,0.6,1,0,233,5,3,17,0,0
8394,5,2020-06-10 18:00:00,2449.8720000000008,25.1,3.4,66.0,0.0,0.3,1,0,234,5,3,18,0,0
8395,5,2020-06-10 19:00:00,2765.232,24.0,3.8,72.0,0.0,0.0,1,0,235,5,3,19,0,0
8396,5,2020-06-10 20:00:00,3120.336,23.4,4.1,73.0,0.0,0.0,1,0,236,5,3,20,0,0
8397,5,2020-06-10 21:00:00,3154.896,23.1,4.0,75.0,0.0,0.0,1,0,237,5,3,21,0,0
8398,5,2020-06-10 22:00:00,3132.432,23.4,2.3,71.0,0.0,0.0,1,0,238,5,3,22,0,0
8399,5,2020-06-10 23:00:00,3022.272,23.6,3.7,68.0,0.0,0.0,1,0,239,5,3,23,0,0
8400,5,2020-06-11 00:00:00,2851.632,23.2,2.3,71.0,0.0,0.0,1,0,240,5,4,0,0,0
8401,5,2020-06-11 01:00:00,2735.4240000000004,22.3,2.8,81.0,0.0,0.0,1,0,241,5,4,1,0,0
8402,5,2020-06-11 02:00:00,2636.496,21.8,3.8,93.0,0.8,0.0,1,0,242,5,4,2,0,0
8403,5,2020-06-11 03:00:00,2516.832000000001,21.6,3.7,97.0,1.2,0.0,1,0,243,5,4,3,0,0
8404,5,2020-06-11 04:00:00,2498.256,21.7,5.0,97.0,0.3,0.0,1,0,244,5,4,4,0,0
8405,5,2020-06-11 05:00:00,2059.776,21.7,5.3,98.0,1.4,0.0,1,0,245,5,4,5,0,0
8406,5,2020-06-11 06:00:00,1877.904,21.9,4.1,98.0,6.3,0.0,1,0,246,5,4,6,0,0
8407,5,2020-06-11 07:00:00,1811.376,22.3,2.4,98.0,0.4,0.0,1,0,247,5,4,7,0,0
8408,5,2020-06-11 08:00:00,2078.3520000000008,22.8,1.0,98.0,0.1,0.0,1,0,248,5,4,8,0,0
8409,5,2020-06-11 09:00:00,2131.056,23.2,1.8,97.0,0.0,0.0,1,0,249,5,4,9,0,0
8410,5,2020-06-11 10:00:00,2372.112,22.9,1.9,97.0,0.0,0.0,1,0,250,5,4,10,0,0
8411,5,2020-06-11 11:00:00,2661.12,23.9,2.6,89.0,0.0,0.1,1,0,251,5,4,11,0,0
8412,5,2020-06-11 12:00:00,2420.064,23.7,2.5,88.0,0.0,0.1,1,0,252,5,4,12,0,0
8413,5,2020-06-11 13:00:00,2322.864,24.4,3.4,87.0,0.0,0.4,1,0,253,5,4,13,0,0
8414,5,2020-06-11 14:00:00,2357.424,24.7,3.0,81.0,0.0,0.1,1,0,254,5,4,14,0,0
8415,5,2020-06-11 15:00:00,2329.776,23.8,3.6,86.0,0.0,0.1,1,0,255,5,4,15,0,0
8416,5,2020-06-11 16:00:00,2312.496,24.3,4.0,84.0,0.0,0.2,1,0,256,5,4,16,0,0
8417,5,2020-06-11 17:00:00,2210.976,24.0,3.3,87.0,0.0,0.6,1,0,257,5,4,17,0,0
8418,5,2020-06-11 18:00:00,1996.704,23.5,3.2,90.0,0.0,0.0,1,0,258,5,4,18,0,0
8419,5,2020-06-11 19:00:00,2363.904,21.8,3.2,94.0,0.0,0.0,1,0,259,5,4,19,0,0
8420,5,2020-06-11 20:00:00,2668.4640000000004,21.6,2.2,96.0,0.0,0.0,1,0,260,5,4,20,0,0
8421,5,2020-06-11 21:00:00,2604.96,21.6,3.5,95.0,0.0,0.0,1,0,261,5,4,21,0,0
8422,5,2020-06-11 22:00:00,2516.4,21.8,2.6,94.0,0.0,0.0,1,0,262,5,4,22,0,0
8423,5,2020-06-11 23:00:00,2440.368,21.6,2.5,95.0,0.0,0.0,1,0,263,5,4,23,0,0
8424,5,2020-06-12 00:00:00,2417.04,21.4,2.6,96.0,0.0,0.0,1,0,264,5,5,0,0,0
8425,5,2020-06-12 01:00:00,2443.3920000000007,21.3,1.8,95.0,0.0,0.0,1,0,265,5,5,1,0,0
8426,5,2020-06-12 02:00:00,2398.464,21.9,1.6,94.0,0.0,0.0,1,0,266,5,5,2,0,0
8427,5,2020-06-12 03:00:00,2356.992,21.7,1.9,94.0,0.0,0.0,1,0,267,5,5,3,0,0
8428,5,2020-06-12 04:00:00,2331.936,21.6,1.9,94.0,0.0,0.0,1,0,268,5,5,4,0,0
8429,5,2020-06-12 05:00:00,1698.624,21.5,2.0,95.0,0.0,0.0,1,0,269,5,5,5,0,0
8430,5,2020-06-12 06:00:00,1747.0079999999996,21.4,2.0,96.0,0.0,0.0,1,0,270,5,5,6,0,0
8431,5,2020-06-12 07:00:00,1778.544,21.2,1.8,97.0,0.0,0.0,1,0,271,5,5,7,0,0
8432,5,2020-06-12 08:00:00,2123.28,21.6,1.3,97.0,0.0,0.0,1,0,272,5,5,8,0,0
8433,5,2020-06-12 09:00:00,2383.776,22.1,2.0,93.0,0.0,0.0,1,0,273,5,5,9,0,0
8434,5,2020-06-12 10:00:00,2736.288,22.8,2.5,91.0,0.0,0.0,1,0,274,5,5,10,0,0
8435,5,2020-06-12 11:00:00,2970.864,25.5,3.4,77.0,0.0,0.2,1,0,275,5,5,11,0,0
8436,5,2020-06-12 12:00:00,2684.016,24.3,3.6,81.0,0.0,0.3,1,0,276,5,5,12,0,0
8437,5,2020-06-12 13:00:00,2715.12,24.6,4.4,80.0,0.0,1.0,1,0,277,5,5,13,0,0
8438,5,2020-06-12 14:00:00,2757.024000000001,24.6,4.5,80.0,0.0,1.0,1,0,278,5,5,14,0,0
8439,5,2020-06-12 15:00:00,2744.496,23.9,6.1,83.0,0.0,0.9,1,0,279,5,5,15,0,0
8440,5,2020-06-12 16:00:00,2630.448,23.6,5.1,83.0,0.0,1.0,1,0,280,5,5,16,0,0
8441,5,2020-06-12 17:00:00,2646.432,22.5,6.4,86.0,0.0,0.6,1,0,281,5,5,17,0,0
8442,5,2020-06-12 18:00:00,2494.8,22.5,4.4,87.0,0.0,0.1,1,0,282,5,5,18,0,0
8443,5,2020-06-12 19:00:00,3131.136,22.5,5.0,87.0,0.0,0.0,1,0,283,5,5,19,0,0
8444,5,2020-06-12 20:00:00,3411.072,22.4,6.0,90.0,0.0,0.0,1,0,284,5,5,20,0,0
8445,5,2020-06-12 21:00:00,3406.32,22.2,3.5,90.0,0.0,0.0,1,0,285,5,5,21,0,0
8446,5,2020-06-12 22:00:00,3334.176,22.6,2.7,88.0,0.0,0.0,1,0,286,5,5,22,0,0
8447,5,2020-06-12 23:00:00,3316.032,22.9,2.0,87.0,0.0,0.0,1,0,287,5,5,23,0,0
8448,5,2020-06-13 00:00:00,3296.592,22.7,1.5,93.0,2.3,0.0,1,0,288,5,6,0,0,1
8449,5,2020-06-13 01:00:00,3269.808,22.1,1.1,96.0,7.8,0.0,1,0,289,5,6,1,0,1
8450,5,2020-06-13 02:00:00,3267.648,22.0,1.2,97.0,19.4,0.0,1,0,290,5,6,2,0,1
8451,5,2020-06-13 03:00:00,3197.664,21.3,0.9,98.0,26.7,0.0,1,0,291,5,6,3,0,1
8452,5,2020-06-13 04:00:00,3158.784,21.2,1.5,98.0,18.3,0.0,1,0,292,5,6,4,0,1
8453,5,2020-06-13 05:00:00,2633.9040000000005,21.1,1.2,98.0,10.2,0.0,1,0,293,5,6,5,0,1
8454,5,2020-06-13 06:00:00,2429.136,21.2,1.1,98.0,2.6,0.0,1,0,294,5,6,6,0,1
8455,5,2020-06-13 07:00:00,2229.12,21.5,0.3,98.0,1.4,0.0,1,0,295,5,6,7,0,1
8456,5,2020-06-13 08:00:00,2373.84,21.4,1.8,98.0,2.1,0.0,1,0,296,5,6,8,0,1
8457,5,2020-06-13 09:00:00,2495.232,21.8,0.6,98.0,1.4,0.0,1,0,297,5,6,9,0,1
8458,5,2020-06-13 10:00:00,2508.624,22.2,1.1,98.0,0.1,0.0,1,0,298,5,6,10,0,1
8459,5,2020-06-13 11:00:00,2403.648,21.1,2.6,98.0,0.0,0.0,1,0,299,5,6,11,0,1
8460,5,2020-06-13 12:00:00,2274.9120000000007,23.0,2.9,95.0,0.0,0.0,1,0,300,5,6,12,0,1
8461,5,2020-06-13 13:00:00,2210.544,23.4,1.2,90.0,0.0,0.1,1,0,301,5,6,13,0,1
8462,5,2020-06-13 14:00:00,2327.616,23.7,2.8,87.0,0.0,0.1,1,0,302,5,6,14,0,1
8463,5,2020-06-13 15:00:00,2418.768,23.4,3.5,88.0,0.0,0.0,1,0,303,5,6,15,0,1
8464,5,2020-06-13 16:00:00,2369.52,22.1,3.9,93.0,0.0,0.1,1,0,304,5,6,16,0,1
8465,5,2020-06-13 17:00:00,2366.496,22.3,2.7,91.0,0.0,0.0,1,0,305,5,6,17,0,1
8466,5,2020-06-13 18:00:00,2282.688,22.1,3.5,92.0,0.0,0.0,1,0,306,5,6,18,0,1
8467,5,2020-06-13 19:00:00,2951.856,22.1,4.2,95.0,0.2,0.0,1,0,307,5,6,19,0,1
8468,5,2020-06-13 20:00:00,3205.44,22.2,2.6,97.0,0.6,0.0,1,0,308,5,6,20,0,1
8469,5,2020-06-13 21:00:00,3185.136,21.7,4.0,97.0,0.2,0.0,1,0,309,5,6,21,0,1
8470,5,2020-06-13 22:00:00,3112.128,21.7,2.8,98.0,0.0,0.0,1,0,310,5,6,22,0,1
8471,5,2020-06-13 23:00:00,2893.968,21.6,5.8,98.0,0.0,0.0,1,0,311,5,6,23,0,1
8472,5,2020-06-14 00:00:00,3029.616,21.8,4.3,98.0,0.0,0.0,1,0,312,5,0,0,0,1
8473,5,2020-06-14 01:00:00,3081.456,22.1,3.2,98.0,2.6,0.0,1,0,313,5,0,1,0,1
8474,5,2020-06-14 02:00:00,3084.9120000000007,21.9,2.3,98.0,1.0,0.0,1,0,314,5,0,2,0,1
8475,5,2020-06-14 03:00:00,3045.6,21.5,3.3,98.0,0.2,0.0,1,0,315,5,0,3,0,1
8476,5,2020-06-14 04:00:00,3141.504000000001,21.0,2.7,99.0,0.1,0.0,1,0,316,5,0,4,0,1
8477,5,2020-06-14 05:00:00,2525.472,20.3,2.6,98.0,0.0,0.0,1,0,317,5,0,5,0,1
8478,5,2020-06-14 06:00:00,2406.672,21.9,4.3,99.0,0.1,0.0,1,0,318,5,0,6,0,1
8479,5,2020-06-14 07:00:00,2219.184,22.0,5.9,98.0,0.1,0.0,1,0,319,5,0,7,0,1
8480,5,2020-06-14 08:00:00,2443.3920000000007,22.5,6.1,98.0,0.3,0.0,1,0,320,5,0,8,0,1
8481,5,2020-06-14 09:00:00,2463.264,22.7,3.8,97.0,1.3,0.0,1,0,321,5,0,9,0,1
8482,5,2020-06-14 10:00:00,2309.04,22.7,4.8,96.0,1.1,0.0,1,0,322,5,0,10,0,1
8483,5,2020-06-14 11:00:00,2294.3520000000008,22.2,6.0,96.0,3.2,0.0,1,0,323,5,0,11,0,1
8484,5,2020-06-14 12:00:00,2313.792,22.5,7.5,94.0,5.9,0.0,1,0,324,5,0,12,0,1
8485,5,2020-06-14 13:00:00,2318.544,22.7,6.5,92.0,0.5,0.0,1,0,325,5,0,13,0,1
8486,5,2020-06-14 14:00:00,2372.976,23.9,6.3,89.0,0.0,0.0,1,0,326,5,0,14,0,1
8487,5,2020-06-14 15:00:00,2427.408,25.1,7.9,83.0,0.0,0.3,1,0,327,5,0,15,0,1
8488,5,2020-06-14 16:00:00,2376.432,26.3,8.0,81.0,0.0,0.7,1,0,328,5,0,16,0,1
8489,5,2020-06-14 17:00:00,2472.768,26.7,5.0,78.0,0.0,0.9,1,0,329,5,0,17,0,1
8490,5,2020-06-14 18:00:00,2153.952,25.3,6.0,84.0,0.0,0.4,1,0,330,5,0,18,0,1
8491,5,2020-06-14 19:00:00,2484.432,25.3,5.9,84.0,0.0,0.2,1,0,331,5,0,19,0,1
8492,5,2020-06-14 20:00:00,2847.312,24.5,5.6,86.0,0.0,0.0,1,0,332,5,0,20,0,1
8493,5,2020-06-14 21:00:00,2809.728,24.5,4.1,82.0,0.0,0.0,1,0,333,5,0,21,0,1
8494,5,2020-06-14 22:00:00,2871.504000000001,23.7,5.0,83.0,0.0,0.0,1,0,334,5,0,22,0,1
8495,5,2020-06-14 23:00:00,2895.696,23.2,5.3,83.0,0.0,0.0,1,0,335,5,0,23,0,1
8496,5,2020-06-15 00:00:00,3005.856,22.9,2.3,78.0,0.0,0.0,1,0,336,5,1,0,0,0
8497,5,2020-06-15 01:00:00,2906.496,22.2,1.1,75.0,0.0,0.0,1,0,337,5,1,1,0,0
8498,5,2020-06-15 02:00:00,2817.936,22.1,1.8,70.0,0.0,0.0,1,0,338,5,1,2,0,0
8499,5,2020-06-15 03:00:00,2650.32,21.7,1.9,69.0,0.0,0.0,1,0,339,5,1,3,0,0
8500,5,2020-06-15 04:00:00,2560.032,21.4,1.7,69.0,0.0,0.0,1,0,340,5,1,4,0,0
8501,5,2020-06-15 05:00:00,2100.8160000000007,20.6,1.8,75.0,0.0,0.0,1,0,341,5,1,5,0,0
8502,5,2020-06-15 06:00:00,2132.784,20.6,2.0,74.0,0.0,0.0,1,0,342,5,1,6,0,0
8503,5,2020-06-15 07:00:00,2093.904,21.6,2.2,70.0,0.0,0.7,1,0,343,5,1,7,0,0
8504,5,2020-06-15 08:00:00,2347.488,23.0,2.2,63.0,0.0,0.6,1,0,344,5,1,8,0,0
8505,5,2020-06-15 09:00:00,2543.184,24.5,3.6,53.0,0.0,1.0,1,0,345,5,1,9,0,0
8506,5,2020-06-15 10:00:00,2929.824,25.1,2.2,53.0,0.0,0.9,1,0,346,5,1,10,0,0
8507,5,2020-06-15 11:00:00,3178.224,26.6,4.3,51.0,0.0,1.0,1,0,347,5,1,11,0,0
8508,5,2020-06-15 12:00:00,2892.672,27.4,6.2,48.0,0.0,1.0,1,0,348,5,1,12,0,0
8509,5,2020-06-15 13:00:00,2778.6240000000007,28.3,4.4,48.0,0.0,1.0,1,0,349,5,1,13,0,0
8510,5,2020-06-15 14:00:00,2685.744,28.9,3.6,50.0,0.0,1.0,1,0,350,5,1,14,0,0
8511,5,2020-06-15 15:00:00,2648.592,26.6,4.8,61.0,0.0,1.0,1,0,351,5,1,15,0,0
8512,5,2020-06-15 16:00:00,2620.944,26.1,5.5,59.0,0.0,1.0,1,0,352,5,1,16,0,0
8513,5,2020-06-15 17:00:00,2464.56,26.0,4.5,57.0,0.0,1.0,1,0,353,5,1,17,0,0
8514,5,2020-06-15 18:00:00,2180.736,25.1,3.8,62.0,0.0,0.9,1,0,354,5,1,18,0,0
8515,5,2020-06-15 19:00:00,2378.592,23.8,4.0,61.0,0.0,1.0,1,0,355,5,1,19,0,0
8516,5,2020-06-15 20:00:00,2855.952,23.2,3.3,59.0,0.0,0.0,1,0,356,5,1,20,0,0
8517,5,2020-06-15 21:00:00,2865.456,21.9,1.7,70.0,0.0,0.0,1,0,357,5,1,21,0,0
8518,5,2020-06-15 22:00:00,2719.008,23.5,3.9,55.0,0.0,0.0,1,0,358,5,1,22,0,0
8519,5,2020-06-15 23:00:00,2712.528,22.4,2.6,70.0,0.0,0.0,1,0,359,5,1,23,0,0
8520,5,2020-06-16 00:00:00,2544.48,22.3,1.1,67.0,0.0,0.0,1,0,360,5,2,0,0,0
8521,5,2020-06-16 01:00:00,2548.8,23.2,1.5,59.0,0.0,0.0,1,0,361,5,2,1,0,0
8522,5,2020-06-16 02:00:00,2565.648,23.3,1.7,58.0,0.0,0.0,1,0,362,5,2,2,0,0
8523,5,2020-06-16 03:00:00,2408.832000000001,23.2,1.6,57.0,0.0,0.0,1,0,363,5,2,3,0,0
8524,5,2020-06-16 04:00:00,2360.448,23.2,2.3,58.0,0.0,0.0,1,0,364,5,2,4,0,0
8525,5,2020-06-16 05:00:00,1787.616,22.7,1.5,58.0,0.0,0.0,1,0,365,5,2,5,0,0
8526,5,2020-06-16 06:00:00,1797.984,22.2,1.1,55.0,0.0,0.0,1,0,366,5,2,6,0,0
8527,5,2020-06-16 07:00:00,1942.272,23.2,1.6,54.0,0.0,0.7,1,0,367,5,2,7,0,0
8528,5,2020-06-16 08:00:00,2331.072,24.6,2.6,49.0,0.0,0.9,1,0,368,5,2,8,0,0
8529,5,2020-06-16 09:00:00,2752.704,26.6,1.5,41.0,0.0,1.0,1,0,369,5,2,9,0,0
8530,5,2020-06-16 10:00:00,2945.376,28.0,2.6,41.0,0.0,1.0,1,0,370,5,2,10,0,0
8531,5,2020-06-16 11:00:00,3015.792,28.6,2.6,41.0,0.0,1.0,1,0,371,5,2,11,0,0
8532,5,2020-06-16 12:00:00,2579.472,26.9,4.4,43.0,0.0,1.0,1,0,372,5,2,12,0,0
8533,5,2020-06-16 13:00:00,2259.36,25.6,3.7,58.0,0.0,1.0,1,0,373,5,2,13,0,0
8534,5,2020-06-16 14:00:00,2374.704,24.9,4.4,55.0,0.0,1.0,1,0,374,5,2,14,0,0
8535,5,2020-06-16 15:00:00,2506.464,25.5,2.8,48.0,0.0,1.0,1,0,375,5,2,15,0,0
8536,5,2020-06-16 16:00:00,2424.384,25.5,3.3,48.0,0.0,1.0,1,0,376,5,2,16,0,0
8537,5,2020-06-16 17:00:00,2326.752,24.6,3.2,50.0,0.0,1.0,1,0,377,5,2,17,0,0
8538,5,2020-06-16 18:00:00,2080.944,23.9,3.0,49.0,0.0,1.0,1,0,378,5,2,18,0,0
8539,5,2020-06-16 19:00:00,2417.472,22.9,2.8,47.0,0.0,1.0,1,0,379,5,2,19,0,0
8540,5,2020-06-16 20:00:00,2855.952,22.1,2.8,49.0,0.0,0.0,1,0,380,5,2,20,0,0
8541,5,2020-06-16 21:00:00,2874.96,21.7,2.9,51.0,0.0,0.0,1,0,381,5,2,21,0,0
8542,5,2020-06-16 22:00:00,2800.224,21.6,2.8,50.0,0.0,0.0,1,0,382,5,2,22,0,0
8543,5,2020-06-16 23:00:00,2857.248,21.6,2.4,47.0,0.0,0.0,1,0,383,5,2,23,0,0
8544,5,2020-06-17 00:00:00,2810.592,21.4,2.5,51.0,0.0,0.0,1,0,384,5,3,0,0,0
8545,5,2020-06-17 01:00:00,2874.96,21.2,2.3,49.0,0.0,0.0,1,0,385,5,3,1,0,0
8546,5,2020-06-17 02:00:00,2881.44,20.9,1.4,49.0,0.0,0.0,1,0,386,5,3,2,0,0
8547,5,2020-06-17 03:00:00,2830.032,20.2,0.2,50.0,0.0,0.0,1,0,387,5,3,3,0,0
8548,5,2020-06-17 04:00:00,2747.52,20.1,1.1,51.0,0.0,0.0,1,0,388,5,3,4,0,0
8549,5,2020-06-17 05:00:00,2063.664,19.9,0.3,53.0,0.0,0.0,1,0,389,5,3,5,0,0
8550,5,2020-06-17 06:00:00,2134.08,19.8,1.1,58.0,0.0,0.0,1,0,390,5,3,6,0,0
8551,5,2020-06-17 07:00:00,2023.92,20.5,0.3,56.0,0.0,0.1,1,0,391,5,3,7,0,0
8552,5,2020-06-17 08:00:00,2231.28,22.2,0.7,51.0,0.0,0.2,1,0,392,5,3,8,0,0
8553,5,2020-06-17 09:00:00,2338.848,24.9,1.6,46.0,0.0,1.0,1,0,393,5,3,9,0,0
8554,5,2020-06-17 10:00:00,2655.072,26.2,1.5,43.0,0.0,1.0,1,0,394,5,3,10,0,0
8555,5,2020-06-17 11:00:00,2904.336,24.9,1.6,54.0,0.0,0.5,1,0,395,5,3,11,0,0
8556,5,2020-06-17 12:00:00,2555.28,24.7,1.8,52.0,0.0,0.0,1,0,396,5,3,12,0,0
8557,5,2020-06-17 13:00:00,2539.2960000000007,25.9,1.4,46.0,0.0,0.6,1,0,397,5,3,13,0,0
8558,5,2020-06-17 14:00:00,2594.592,25.7,1.4,51.0,0.0,0.3,1,0,398,5,3,14,0,0
8559,5,2020-06-17 15:00:00,2487.024,25.3,2.5,56.0,0.0,0.3,1,0,399,5,3,15,0,0
8560,5,2020-06-17 16:00:00,2366.496,22.7,2.4,75.0,0.0,0.0,1,0,400,5,3,16,0,0
8561,5,2020-06-17 17:00:00,2361.312,23.6,1.1,72.0,0.0,0.0,1,0,401,5,3,17,0,0
8562,5,2020-06-17 18:00:00,2120.688,22.0,4.0,83.0,0.0,0.0,1,0,402,5,3,18,0,0
8563,5,2020-06-17 19:00:00,2644.272,21.1,4.5,89.0,0.0,0.0,1,0,403,5,3,19,0,0
8564,5,2020-06-17 20:00:00,2801.952,21.1,2.7,81.0,0.0,0.0,1,0,404,5,3,20,0,0
8565,5,2020-06-17 21:00:00,2635.2,20.6,3.0,87.0,0.0,0.0,1,0,405,5,3,21,0,0
8566,5,2020-06-17 22:00:00,2431.2960000000007,20.6,2.5,88.0,0.0,0.0,1,0,406,5,3,22,0,0
8567,5,2020-06-17 23:00:00,2286.144,21.1,2.9,77.0,0.0,0.0,1,0,407,5,3,23,0,0
8568,5,2020-06-18 00:00:00,2145.744,21.1,2.1,75.0,0.0,0.0,1,0,408,5,4,0,0,0
8569,5,2020-06-18 01:00:00,2136.24,20.8,3.0,70.0,0.0,0.0,1,0,409,5,4,1,0,0
8570,5,2020-06-18 02:00:00,2005.344,20.4,3.9,78.0,0.3,0.0,1,0,410,5,4,2,0,0
8571,5,2020-06-18 03:00:00,2045.952,19.8,1.5,88.0,0.6,0.0,1,0,411,5,4,3,0,0
8572,5,2020-06-18 04:00:00,2220.9120000000007,18.6,1.1,83.0,1.9,0.0,1,0,412,5,4,4,0,0
8573,5,2020-06-18 05:00:00,1924.992,17.3,1.2,88.0,1.8,0.0,1,0,413,5,4,5,0,0
8574,5,2020-06-18 06:00:00,1794.96,16.9,2.3,92.0,0.6,0.0,1,0,414,5,4,6,0,0
8575,5,2020-06-18 07:00:00,1906.848,16.9,2.1,94.0,2.4,0.0,1,0,415,5,4,7,0,0
8576,5,2020-06-18 08:00:00,2221.776,17.7,2.1,95.0,2.3,0.0,1,0,416,5,4,8,0,0
8577,5,2020-06-18 09:00:00,2311.2,18.0,1.8,96.0,3.7,0.0,1,0,417,5,4,9,0,0
8578,5,2020-06-18 10:00:00,2637.792,18.5,2.1,95.0,1.6,0.0,1,0,418,5,4,10,0,0
8579,5,2020-06-18 11:00:00,2569.104,18.1,3.1,95.0,4.3,0.0,1,0,419,5,4,11,0,0
8580,5,2020-06-18 12:00:00,2312.928,18.7,2.7,93.0,0.6,0.0,1,0,420,5,4,12,0,0
8581,5,2020-06-18 13:00:00,2363.472,18.4,3.3,94.0,1.4,0.0,1,0,421,5,4,13,0,0
8582,5,2020-06-18 14:00:00,2470.608,18.8,2.3,95.0,2.6,0.0,1,0,422,5,4,14,0,0
8583,5,2020-06-18 15:00:00,2628.72,18.9,2.4,96.0,1.8,0.0,1,0,423,5,4,15,0,0
8584,5,2020-06-18 16:00:00,2535.408,18.8,2.5,94.0,1.3,0.0,1,0,424,5,4,16,0,0
8585,5,2020-06-18 17:00:00,2573.424,18.3,3.4,95.0,1.6,0.0,1,0,425,5,4,17,0,0
8586,5,2020-06-18 18:00:00,2341.8720000000008,18.0,3.1,95.0,2.1,0.0,1,0,426,5,4,18,0,0
8587,5,2020-06-18 19:00:00,2878.416,17.9,2.6,96.0,4.4,0.0,1,0,427,5,4,19,0,0
8588,5,2020-06-18 20:00:00,3136.752,18.0,2.4,96.0,3.5,0.0,1,0,428,5,4,20,0,0
8589,5,2020-06-18 21:00:00,3124.656,18.0,2.6,96.0,0.2,0.0,1,0,429,5,4,21,0,0
8590,5,2020-06-18 22:00:00,3109.968,18.2,3.2,95.0,0.0,0.0,1,0,430,5,4,22,0,0
8591,5,2020-06-18 23:00:00,3033.936,18.3,3.2,93.0,0.0,0.0,1,0,431,5,4,23,0,0
8592,5,2020-06-19 00:00:00,3074.544000000001,18.3,3.4,95.0,1.2,0.0,1,0,432,5,5,0,0,0
8593,5,2020-06-19 01:00:00,3021.84,18.6,4.6,92.0,0.2,0.0,1,0,433,5,5,1,0,0
8594,5,2020-06-19 02:00:00,3063.744,18.5,4.3,91.0,0.5,0.0,1,0,434,5,5,2,0,0
8595,5,2020-06-19 03:00:00,2954.448,18.4,3.1,92.0,0.1,0.0,1,0,435,5,5,3,0,0
8596,5,2020-06-19 04:00:00,2919.024000000001,18.3,2.4,93.0,0.0,0.0,1,0,436,5,5,4,0,0
8597,5,2020-06-19 05:00:00,2480.544,18.4,2.9,89.0,0.0,0.0,1,0,437,5,5,5,0,0
8598,5,2020-06-19 06:00:00,2341.008,18.6,3.2,86.0,0.0,0.0,1,0,438,5,5,6,0,0
8599,5,2020-06-19 07:00:00,2298.24,19.2,2.9,83.0,0.0,0.0,1,0,439,5,5,7,0,0
8600,5,2020-06-19 08:00:00,2379.456,20.1,3.3,78.0,0.0,0.1,1,0,440,5,5,8,0,0
8601,5,2020-06-19 09:00:00,2690.928,21.8,2.4,71.0,0.0,0.3,1,0,441,5,5,9,0,0
8602,5,2020-06-19 10:00:00,3201.12,23.0,3.4,69.0,0.0,0.5,1,0,442,5,5,10,0,0
8603,5,2020-06-19 11:00:00,3340.224,24.5,3.3,62.0,0.0,0.6,1,0,443,5,5,11,0,0
8604,5,2020-06-19 12:00:00,2865.024000000001,25.7,4.2,58.0,0.0,0.7,1,0,444,5,5,12,0,0
8605,5,2020-06-19 13:00:00,2738.448,26.3,4.1,53.0,0.0,0.9,1,0,445,5,5,13,0,0
8606,5,2020-06-19 14:00:00,2739.312,26.6,3.2,51.0,0.0,1.0,1,0,446,5,5,14,0,0
8607,5,2020-06-19 15:00:00,2665.44,25.4,3.1,67.0,0.0,1.0,1,0,447,5,5,15,0,0
8608,5,2020-06-19 16:00:00,2529.792,25.6,2.5,66.0,0.0,1.0,1,0,448,5,5,16,0,0
8609,5,2020-06-19 17:00:00,2479.248,25.2,2.3,65.0,0.0,1.0,1,0,449,5,5,17,0,0
8610,5,2020-06-19 18:00:00,2300.4,23.2,2.3,73.0,0.0,0.9,1,0,450,5,5,18,0,0
8611,5,2020-06-19 19:00:00,2516.832000000001,22.1,2.1,77.0,0.0,0.3,1,0,451,5,5,19,0,0
8612,5,2020-06-19 20:00:00,3086.208,21.0,1.9,80.0,0.0,0.0,1,0,452,5,5,20,0,0
8613,5,2020-06-19 21:00:00,3318.192,20.7,1.9,80.0,0.0,0.0,1,0,453,5,5,21,0,0
8614,5,2020-06-19 22:00:00,3251.232,20.3,2.6,81.0,0.0,0.0,1,0,454,5,5,22,0,0
8615,5,2020-06-19 23:00:00,3238.272,20.3,2.1,75.0,0.0,0.0,1,0,455,5,5,23,0,0
8616,5,2020-06-20 00:00:00,3169.152,20.3,1.5,77.0,0.0,0.0,1,0,456,5,6,0,0,1
8617,5,2020-06-20 01:00:00,3155.328,20.4,2.4,74.0,0.0,0.0,1,0,457,5,6,1,0,1
8618,5,2020-06-20 02:00:00,3108.24,20.2,1.1,74.0,0.0,0.0,1,0,458,5,6,2,0,1
8619,5,2020-06-20 03:00:00,3127.248,20.0,2.3,74.0,0.0,0.0,1,0,459,5,6,3,0,1
8620,5,2020-06-20 04:00:00,3061.152,20.0,2.2,75.0,0.0,0.0,1,0,460,5,6,4,0,1
8621,5,2020-06-20 05:00:00,2301.264,19.9,1.3,77.0,0.0,0.0,1,0,461,5,6,5,0,1
8622,5,2020-06-20 06:00:00,2372.544,20.1,2.0,78.0,0.0,0.0,1,0,462,5,6,6,0,1
8623,5,2020-06-20 07:00:00,2101.68,20.5,1.4,76.0,0.0,0.0,1,0,463,5,6,7,0,1
8624,5,2020-06-20 08:00:00,2373.84,21.4,1.9,75.0,0.0,0.0,1,0,464,5,6,8,0,1
8625,5,2020-06-20 09:00:00,2336.688,21.4,2.0,75.0,0.0,0.0,1,0,465,5,6,9,0,1
8626,5,2020-06-20 10:00:00,2397.6,23.4,2.8,69.0,0.0,0.2,1,0,466,5,6,10,0,1
